"gene_id","root_control_1","root_control_2","root_control_3","root_auxin_1","root_auxin_2","root_auxin_3","root_ABA_1","root_ABA_2","root_ABA_3","root_MeJas_1","root_MeJas_2","root_MeJas_3","root_ACC_1","root_ACC_2","root_ACC_3"
"AT2G12875",0,0,0,0,0,0,0,2.27436031901128,0,0,0,0,0,0,0
"AT2G12880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G12900",0,0,0,0,0.947748669495821,0,0,0,0,0,0,0,0,0,0
"AT2G12905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G12935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G12940",0,0,0,4.51418276066731,0,0,0,0,0,0,0,0,0,0,0
"AT2G12945",1.82562493557838,0,0,0,0,0,0,1.13718015950564,0,0,0,0,0,0,0
"AT2G12977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13100",2849.80052443785,2782.95422612401,3131.75485872471,2731.98340675586,2603.46559510502,2830.37912085475,3655.85600770528,3193.20188789184,3442.90040117738,2871.13754585373,3118.6825171337,2760.14453384138,2990.85246005963,2611.95059915041,3040.2861802496
"AT2G13125",0,0,3.03980088204291,0,0,0,0,3.41154047851693,2.32707022722364,0.980579762928188,0,2.28772858171685,0,2.25071141676037,0
"AT2G13126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13272",0,1.9992487256638,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13273",3.65124987115675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13290",596.979353934129,594.77649588498,688.51489978272,659.070683057428,658.685325299596,754.205624722965,859.958601737222,766.459427506803,887.77729168582,712.881487648792,670.614403475513,761.813617711712,589.517031006328,590.811746899596,759.632957904256
"AT2G13295",0,3.99849745132759,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13350",0,0,0,0,1.89549733899164,0,0,0,0,0,0,0,0,0,0
"AT2G13360",858.956532189626,766.711886292066,629.238782582883,1671.15045799904,1122.13442468305,1238.58364706057,1669.0076542516,1087.14423248739,950.608187820858,1594.42269452123,663.018447449091,759.525889129995,1269.17428082096,896.908499579006,1027.17112437169
"AT2G13363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13370",4649.86671091813,4538.29460725682,5372.08810879034,5032.41094159192,3485.81960640563,5461.198244112,6201.33346884746,4461.15776574063,7031.24269155624,4796.99620024469,3864.17134429822,5620.9491252783,5040.64103576053,4055.78197300218,5569.17973410407
"AT2G13422",9.12812467789188,20.9921116194699,9.11940264612874,9.93120207346809,3.79099467798329,13.1166195603994,15.1352713905751,10.2346214355508,4.65414045444729,14.7086964439228,2.17027315040619,18.3018286537348,16.2252393854953,7.87748995866128,17.5434863257334
"AT2G13430",1.82562493557838,0,0,0,0,1.87380279434277,0,0,2.32707022722364,0,0,0,0,0,0
"AT2G13440",1865.7886841611,1808.3204723629,1895.31584995376,1879.70570154187,1883.1766062882,1974.05124384011,1662.1279854377,1535.19321533262,1889.5810245056,1887.61604363676,1891.393050579,2079.54528078062,1634.24216699461,1935.61181841392,1977.15090891015
"AT2G13450",0,0.999624362831898,0,0.902836552133463,0,1.87380279434277,0,1.13718015950564,0,0,0,0,0,0,1.75434863257334
"AT2G13463",0.912812467789189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13540",4787.70139355429,4367.35884121256,4019.37671628124,5031.50810503979,4411.77005650305,4735.09966130418,3249.95554768531,3381.97379436978,3788.47032992009,3742.87295509689,3484.37354297714,4113.3359899269,4030.1691829194,4184.07252375752,4078.86057073301
"AT2G13542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13547",0,0,0,0,0,0,0,2.27436031901128,1.16353511361182,1.96115952585638,0,2.28772858171685,0,0,0
"AT2G13550",1369.21870168378,1664.37456411511,1077.60941268421,1247.72011504845,1553.36006930365,987.49407261864,848.951131634986,1081.45833168987,650.416128509008,1071.77368088051,1401.9964551624,786.978632110597,888.782557449907,1207.50667509194,617.530718665816
"AT2G13560",11422.0224094461,11146.8112699385,11508.6861394145,11821.7418136356,9323.0036618304,11929.5654901832,10320.8791546094,8941.64759419286,10941.8842084056,11150.1724842564,9530.75454000878,12263.3690622932,11536.1452030871,10232.859456301,10926.0832836668
"AT2G13570",0,0,1.51990044102146,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13600",572.333417303821,481.818942884975,481.808439803802,549.827460249279,528.843757578668,567.762246685859,353.614977034346,402.561776464997,356.041744765217,417.726979007408,421.032991178801,434.668430526202,502.982420950353,428.76052489285,462.270864683075
"AT2G13610",149.701244717427,111.957928637173,129.191537486824,170.636108353224,173.438006517735,191.127885022963,227.029070858627,227.436031901128,266.449541017107,128.455948943593,126.960979298762,124.681207703568,90.140218808307,111.410215129638,152.628331033881
"AT2G13620",1.82562493557838,0,0,1.80567310426693,0,0,0,0,0,0,0,0,0,0,1.75434863257334
"AT2G13623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13640",1.82562493557838,0,0,3.61134620853385,0,0,2.75186752555911,0,0,2.94173928878456,0,0,3.60560875233228,0,0
"AT2G13650",2222.69835906667,2129.19989283194,2095.94270816859,2013.32551125762,2035.76414207702,2069.61518635159,2344.59113177636,2132.21279907308,2229.33327768025,3367.3109058954,2949.40121140201,3146.77066415153,2317.50502556157,2021.13885225081,2302.58258025251
"AT2G13660",409.852798037346,432.837349106212,424.052223044987,315.089956694579,450.180618010515,394.435488209153,539.366035009586,763.047887028286,486.357677489741,579.522639890559,788.89429017265,439.243887689635,517.404855959682,561.552498481711,487.708919855388
"AT2G13665",409.852798037346,432.837349106212,424.052223044987,315.089956694579,450.180618010515,394.435488209153,539.366035009586,763.047887028286,486.357677489741,579.522639890559,788.89429017265,439.243887689635,517.404855959682,561.552498481711,487.708919855388
"AT2G13680",72.1121849553459,45.9827206902673,53.9564656562617,37.9191351896054,35.0667007713454,57.1509852274545,45.4058141717253,50.0359270182482,60.5038259078147,28.4368131249174,52.0865556097486,28.5966072714606,25.239261266326,48.3902954603479,60.5250278237802
"AT2G13690",813.315908800167,923.652911256674,1006.1740919562,821.581262441451,969.546888894225,998.736889384696,892.981012043932,858.57102042676,848.217097823018,768.774534135699,951.664776453114,1016.89535457314,923.937242785146,912.663479496329,954.365656119897
"AT2G13720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13760",0,0,0,0,0,1.87380279434277,0,0,0,0,0,0,0,0,0
"AT2G13770",0,0,0.759950220510729,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13790",1758.98962542977,1620.39109215051,1778.2835159951,2389.80835349728,1754.28278723677,2012.46420112413,1318.14454474281,1369.16491204479,1594.0431056482,1628.74298622372,1463.84923994898,1719.22802916021,1801.00157178997,1591.25297164958,1765.75189868507
"AT2G13800",819.705596074691,751.717520849588,817.706437269544,946.172706635869,760.094432935649,847.895764440103,908.116283434507,666.387573470306,1041.36392668258,985.482661742829,791.064563323056,780.115446365446,873.458720252494,756.239036031483,1049.10048227886
"AT2G13810",45.6406233894594,26.9898577964613,27.3582079383862,113.757405568816,70.1334015426908,48.718872652912,39.9020791206071,14.7833420735733,20.9436320450128,21.5727547844201,17.3621852032495,5.71932145429213,46.8729137803196,28.1338927095046,14.0347890605867
"AT2G13820",4367.80765837127,3389.72621436297,5062.02841882196,4776.90819733815,5391.74218076173,4480.26248127356,2264.78697353515,2225.46157215254,2555.12310949156,4267.48312826347,4024.77155742828,4812.2370716414,3365.83577030218,3162.24954054832,3840.26915670304
"AT2G13840",838.874657898264,782.705876097377,680.915397577613,910.962081102664,1004.61358966557,866.633792383531,630.177663353037,796.026111653949,644.598452940949,838.3956973036,934.302591249865,680.599253060763,762.586251118277,903.660633829287,707.002498927056
"AT2G13895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G13900",73.0249974231351,41.9842232389397,50.1567145537081,37.016298637472,9.47748669495821,36.539154489684,24.766807730032,22.7436031901128,13.9624213633419,43.1455095688403,32.5540972560929,36.6036573074696,54.0841312849842,41.6381612100668,35.0869726514668
"AT2G13950",0,0,0,0,0,0,0,0,0,0,0,1.14386429085843,0,0,0
"AT2G13960",172.521556412157,139.947410796466,136.791039691931,137.231155924286,154.483033127819,173.326758476706,132.089641226837,129.638538183643,107.045230452288,176.504357327074,252.836822022321,165.860322174472,117.182284450799,145.170886381044,158.768551247887
"AT2G13980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14045",1621.1549427936,1577.40724454874,1550.29844984189,1556.49021587809,1640.55294689727,1397.85688457971,1978.592750877,2101.50893476643,1909.361121437,1827.80067809814,1823.0294463412,1416.10399208273,1703.650135477,1850.08478457702,1692.06925611699
"AT2G14050",409.852798037346,468.82382616816,421.772372383454,457.738131931666,405.636430544212,415.047318946923,394.892989917733,420.756659017087,402.58314930969,330.455380106799,294.072011880039,315.706544276926,413.743604330129,362.364538098419,376.307781686981
"AT2G14060",0,0,0.759950220510729,0,0,0,0,0,1.16353511361182,0,1.0851365752031,2.28772858171685,0.90140218808307,1.12535570838018,0.87717431628667
"AT2G14070",0,0,0.759950220510729,0,0,1.87380279434277,0,1.13718015950564,2.32707022722364,3.92231905171275,0,0,0,0,3.50869726514668
"AT2G14080",18.2562493557838,31.9879796106208,32.6778594819613,19.8624041469362,36.962198110337,18.7380279434277,28.8946090183707,19.3320627115959,38.3966587491901,51.970727435194,2.17027315040619,36.6036573074696,44.1687072160704,32.6353155430253,44.7358901306202
"AT2G14095",109.537496134703,180.932009672574,345.777350332382,192.304185604428,79.610888237649,252.026475839103,345.359374457669,303.627102588006,406.073754650526,186.310154956356,158.429939979652,312.27495140435,179.379035428531,191.310470424631,341.220809035515
"AT2G14100",939.284029355075,1073.59656568146,1069.2499602586,799.913185190248,785.683647012036,810.419708553248,1242.46818778994,1083.73269200888,1283.37923031384,1295.34586682814,1224.03405682909,1283.41573434315,1000.55642877221,1017.32156037569,981.558059924784
"AT2G14110",806.926221525643,869.673195663752,937.778572110239,861.306070735323,970.494637563721,852.58027142596,1243.84412155272,1113.29937615602,1149.57269224848,973.71570458769,1047.15679507099,872.768453924979,906.810601211568,926.167747996891,856.12213269579
"AT2G14115",323.135613597373,254.904212522134,239.38431946088,248.280051836702,316.548055611604,231.414645101332,232.532805909745,297.941201790478,181.511477723444,323.591321766302,365.691025843443,250.506279697995,267.716449860672,262.207880052583,199.995744113361
"AT2G14120",6541.21414417732,7216.28827528347,6996.10173002177,7203.7328494729,6806.73094431899,7068.9210416581,6270.13015698644,6299.97808366126,6834.60525735584,7289.62995760815,6808.14687282422,7151.43954644688,6752.40379093028,7107.74665412924,7230.54788915102
"AT2G14160",0.912812467789189,5.99774617699139,3.03980088204291,0,0.947748669495821,1.87380279434277,6.87966881389778,0,2.32707022722364,5.88347857756913,2.17027315040619,1.14386429085843,2.70420656424921,1.12535570838018,0
"AT2G14170",5936.01947803309,5226.03616888517,5574.23486744619,5100.12368300193,4498.01518542717,5027.41289722165,5693.6139103818,4647.65531189956,5576.82379954146,6216.87569696471,4604.23448858673,5904.62746941119,5884.35348380628,4622.96125002579,5067.43602518809
"AT2G14206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14210",322.222801129584,233.912100902664,154.269894763678,235.640340106834,194.288477246643,163.957744504992,537.990101246806,577.687521028866,395.601938628019,163.756820409007,213.77190531501,51.4738930886292,200.111285754441,164.301933423507,181.575083471341
"AT2G14247",1277.02464243707,1333.49890001775,546.404208547214,786.370636908246,1640.55294689727,757.016328914479,1305.7611408778,1529.50731453509,353.714674537994,1460.08326700007,1474.70060570101,348.87860871182,2384.20878747972,1233.38985638468,807.000370983736
"AT2G14255",3246.87394792614,3385.72771691164,3145.43396269391,3233.05769318993,3831.74787077161,3272.59658031965,3662.73567651918,3288.72502129032,3411.48495310986,3114.32132705992,3129.53388288573,3381.26284377751,2982.73984036688,2780.75395540743,3381.50698928511
"AT2G14260",1902.30118287267,1799.32385309742,1607.29471638019,1874.28868222907,2468.88528403661,1888.79321669751,3639.34480255193,3779.98685019675,3181.10500061472,1888.59662339969,2234.29620834317,1754.68782217682,1865.90252933195,2047.02203354355,1972.76503732872
"AT2G14270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14285",774.977785153021,808.696109531006,793.388030213201,832.415301067053,1136.35065472549,812.293511347591,682.46314633866,949.545433187211,679.504506349304,771.716273424484,1123.1163553352,681.743117351622,690.474076071631,954.301640706396,900.85802282641
"AT2G14288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14289",0,0,0,0,0,0,0,0,0,1.96115952585638,0,0,0,0,0
"AT2G14290",32.8612488404108,21.9917359823018,28.8781083794077,5.41701931280078,32.2234547628579,24.359436326456,26.1427414928116,36.3897651041805,43.0507992036374,134.339427521162,170.366442306886,328.289051476368,41.4645006518212,9.00284566704147,36.8413212840401
"AT2G14365",0,0,0,0,0,0,0,0,0,0,0,0,0,1.12535570838018,0
"AT2G14378",1.82562493557838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G14390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
